level,title,type,description,source_id,degree,human_readable_id,id,size,graph_embedding,entity_type,community,top_level_node_id,x,y
0,"LOUIS D'ORLEANS, DUKE OF AUMALE",PERSON,"Louis d'Orléans, Duke of Aumale",60958b4e3caa6cd70556aa38542c88e4,3,638,d64a63f45e3a4f13b97610250fb1e1b1,3,,,,d64a63f45e3a4f13b97610250fb1e1b1,0,0
0,ALPHONSE-LOUIS DUPLESSIS DE RICHELIEU,PERSON,Alphonse-Louis du Plessis de Richelieu,60958b4e3caa6cd70556aa38542c88e4,1,639,5f933dc5150b47b39e020411b7828582,1,,,,5f933dc5150b47b39e020411b7828582,0,0
0,KING LOUIS-PHILIPPE I,PERSON,King Louis-Philippe I of France,60958b4e3caa6cd70556aa38542c88e4,1,642,7004ea86dd6c451aac0bdfd342a61920,1,,,,7004ea86dd6c451aac0bdfd342a61920,0,0
0,MARIA AMALIA OF NAPLES AND SICILY,PERSON,Maria Amalia of Naples and Sicily,60958b4e3caa6cd70556aa38542c88e4,1,643,1b2a8496b94b4339af87f3878b707a58,1,,,,1b2a8496b94b4339af87f3878b707a58,0,0
0,JAKOB ERCKRATH DE BARY,PERSON,German fencer who won a gold medal in the team sabre event at the 1906 Intercalated Games,c2d92e987e57caa516d93f3ef7cb6e9a,0,647,97e7aa0f7b2b4aeea9fb9c257b38770d,0,,,,97e7aa0f7b2b4aeea9fb9c257b38770d,0,0
0,TOM RAINEY,PERSON,American jazz drummer,c2d92e987e57caa516d93f3ef7cb6e9a,0,648,66b134fbc42949c5aa0b99567b51e5ef,0,,,,66b134fbc42949c5aa0b99567b51e5ef,0,0
0,ALEXANDER SCHALCK-GOLODKOWSKI,PERSON,"Alexander Schalck-Golodkowski, a person",11b3a8b84935ed1a162467210f611661,0,651,504ab006529a492f844d82bcdb021b7f,0,,,,504ab006529a492f844d82bcdb021b7f,0,0
0,PETER HANDKE,PERSON,"Peter Handke, a person who wrote the play ""Kaspar""",11b3a8b84935ed1a162467210f611661,0,652,7dcf9c8430694582ba48e3a7aa244a98,0,,,,7dcf9c8430694582ba48e3a7aa244a98,0,0
0,GRAEME BASE,PERSON,"Graeme Base, a person who is an author and artist of picture books",11b3a8b84935ed1a162467210f611661,0,655,ede6178877c84ee3b8c349d143cc8396,0,,,,ede6178877c84ee3b8c349d143cc8396,0,0
0,STEPHANIE FEY,PERSON,German writer and illustrator who was born in 1967 in Starnberg,c54f3a146983ef2acda5f5041bbd5c01,3,656,a6cd7194bbe84919b2144ebe609d15b7,3,,,2,a6cd7194bbe84919b2144ebe609d15b7,0,0
0,REBECCA ABE,PERSON,One of the aliases used by Stephanie Fey,c54f3a146983ef2acda5f5041bbd5c01,1,657,ce37143ff7df4218b68781b7608ef104,1,,,2,ce37143ff7df4218b68781b7608ef104,0,0
0,IDA DING,PERSON,Another alias used by Stephanie Fey,c54f3a146983ef2acda5f5041bbd5c01,1,658,4daf149b4c66465482417ece74a68da0,1,,,2,4daf149b4c66465482417ece74a68da0,0,0
0,CARL ANDERSON,PERSON,"American singer, film and theater actor best known for his portrayal of Judas Iscariot in the Broadway and film versions of Jesus Christ Superstar by Andrew Lloyd Webber and Tim Rice",4e744ea4fb3a2ca6f0296888d16476e8,1,660,94c367a3b0654779b29c4585a46ed885,1,,,,94c367a3b0654779b29c4585a46ed885,0,0
0,MIKE CARO,PERSON,American poker player and author,e279ca6d74c8d9f3a3c4bc99df0bd6f0,0,670,82e654bd98aa4480b3aaaa472f5a9355,0,,,,82e654bd98aa4480b3aaaa472f5a9355,0,0
0,EDWARD EDWARDS (PAINTER),PERSON,English painter and etcher who held the post of Professor of Perspective at the Royal Academy,e279ca6d74c8d9f3a3c4bc99df0bd6f0,0,671,8036e1ce39b24a42b4b63701d39df371,0,,,,8036e1ce39b24a42b4b63701d39df371,0,0
0,JOHANN HEINRICH BURCHARD,PERSON,Hamburg lawyer and politician who served as senator and First Mayor of Hamburg,e279ca6d74c8d9f3a3c4bc99df0bd6f0,0,672,7c16f152c2de42728545ad16b6d2ee2e,0,,,,7c16f152c2de42728545ad16b6d2ee2e,0,0
0,CAL SMITH,PERSON,"American country musician, most famous for his 1974 hits ""Country Bumpkin"" and ""It's Time to Pay the Fiddler""",db6ac7966be6a70fb82fd39b910ab837,0,677,bbe8735c55514787a8e09d2b5cca34b2,0,,PERSON,,bbe8735c55514787a8e09d2b5cca34b2,0,0
0,ERNEST TUBB,PERSON,American country musician,db6ac7966be6a70fb82fd39b910ab837,0,678,f3dd6f5a322747d4b43a5a47e1b940ad,0,,PERSON,,f3dd6f5a322747d4b43a5a47e1b940ad,0,0
0,GIOVANNI MARIA GABRIELLI,PERSON,Italian Catholic Church's cardinal who lived from 1654 to 1711,db6ac7966be6a70fb82fd39b910ab837,0,681,34e3fba8ed1c482ca12c953e7432cf51,0,,PERSON,,34e3fba8ed1c482ca12c953e7432cf51,0,0
0,VICTOR SEGALEN,PERSON," Victor Segalen, born on January 14, 1878, and passed away on May 21, 1919, was a multifaceted French individual. He served as a naval doctor but also delved into various fields such as ethnography, archaeology, literature, poetry, exploration, art theory, linguistics, and literary criticism. His diverse interests and accomplishments make him a significant figure in the history of French culture and academia.","4dd1e12c14e6cdffd49b0e87f5ed3988,6e0d3c04f9cab00f4dc146045d93c67b",6,682,0a4dc29f710c4d4784a6f6dd5f08205f,6,,,,0a4dc29f710c4d4784a6f6dd5f08205f,0,0
0,TOMM SACHS,PERSON,"Tom Sachs, an American contemporary artist, was not involved in this event.",cff38745ae46c8ef917aae727dffacec,0,689,07861bd564e04a50b8d3752ea6750969,0,,,,07861bd564e04a50b8d3752ea6750969,0,0
0,RAPH KOSTER,PERSON,Video game designer who worked on Ultima Online and Star Wars Galaxies,0e707fc4a023ed4324a40758200009c8,1,691,83ae76d51352454189578156737a4c1e,1,,,,83ae76d51352454189578156737a4c1e,0,0
0,ANTOINE NICOLAS DUCHESNE,PERSON,French botanist known for his work on strawberries and gourds,0e707fc4a023ed4324a40758200009c8,2,693,5e2f7e29359b4120bb57136d6b782c83,2,,,,5e2f7e29359b4120bb57136d6b782c83,0,0
0,LIONEL HAMPTON,PERSON,"African-American jazz guitarist who was a member of Lionel Hampton's band and played on the hit ""Flying Home""",2226593662f35b7248fe70157613af38,0,696,9de86d0abc7744868d6ae2c81f4c4042,0,,,,9de86d0abc7744868d6ae2c81f4c4042,0,0
0,IRVING ASHBY,PERSON,"Irving Ashby, who started playing guitar when he was nine and took over for Oscar Moore in the Nat King Cole Trio",2226593662f35b7248fe70157613af38,0,697,b056b039f1be426b8d3e4c35a7bd9df3,0,,PERSON,,b056b039f1be426b8d3e4c35a7bd9df3,0,0
0,KEITH RELF,PERSON,Rock musician who was the lead vocalist and harmonica player for the Yardbirds,c755558e2cc7243de96363b860ad4516,2,699,4ad345eb6b334c32a83fa5b665e0e519,2,,,,4ad345eb6b334c32a83fa5b665e0e519,0,0
0,TIM FREY,PERSON,Swiss politician and political consultant who was the secretary general of the Christian Democratic People's Party (CVP/PDC),c755558e2cc7243de96363b860ad4516,0,701,6ba00292745f449790e31bb229a796ef,0,,,,6ba00292745f449790e31bb229a796ef,0,0
0,GREGG ZUCKERMAN,PERSON,Mathematician at Yale University who discovered Zuckerman functors and translation functors,c755558e2cc7243de96363b860ad4516,2,703,17de63283e0a48ff970555c139d23d3c,2,,,,17de63283e0a48ff970555c139d23d3c,0,0
0,NATHAN COBB,PERSON,"Nathan Augustus Cobb who is known as """"the father of nematology in the United States""""",5cd8561c48aee44511caac774d3d7b07,3,708,27406932f1bf43259e6fa0f58b3c02a2,3,,,,27406932f1bf43259e6fa0f58b3c02a2,0,0
0,JUDY BECKER,PERSON,"Judy Becker, a production designer",5cd8561c48aee44511caac774d3d7b07,2,709,474ff23823984fb69d46c7b6eb6c9c9c,2,,,,474ff23823984fb69d46c7b6eb6c9c9c,0,0
0,JOSHUA BEN ISRAEL BENVENISTE,PERSON,Joshua ben Israel Benveniste was a Jewish scholar,77fdc602f45f497098bfa406cee1e728,0,713,a8812146b2ca4540b968239f901b548c,0,,,,a8812146b2ca4540b968239f901b548c,0,0
0,WILLIAM BENJAMIN CARPENTER,PERSON,William Benjamin Carpenter was an English physician and physiologist,77fdc602f45f497098bfa406cee1e728,0,714,f34a7ea21aba4de587a78fbdd50b95b2,0,,,,f34a7ea21aba4de587a78fbdd50b95b2,0,0
0,GWEN GUTHRIE,PERSON,American singer and songwriter,fa585402b45bc789502bd7eedea5524a,0,718,76caaac680b142b796b95d1bac607e7e,0,,,,76caaac680b142b796b95d1bac607e7e,0,0
0,ALSOU,PERSON,Russian singer and actress who represented Russia in the Eurovision Song Contest 2000,fa585402b45bc789502bd7eedea5524a,0,719,be8127a8d22b42c18dc0e7517c724628,0,,,,be8127a8d22b42c18dc0e7517c724628,0,0
0,PHILIP DE LÁSZLÓ,PERSON,Anglo-Hungarian painter known particularly for his portraits of royal and aristocratic personages,20cb9882c378cf66a39b3e74019f2865,0,727,46ee8a64b1694317aa143d7c83c36197,0,,,,46ee8a64b1694317aa143d7c83c36197,0,0
0,CARLO EMERY,PERSON,"Carlo Emery, an entomologist who specialized in Hymenoptera",0b772bf1ccb7b209d3ed18bb01108582,2,732,61751a4b10a748ab9ac229b52cf50930,2,,,,61751a4b10a748ab9ac229b52cf50930,0,0
0,EKREM DUMANLI,PERSON,"Ekrem Dumanli, a Turkish newspaper executive and editor-in-chief of Zaman",0b772bf1ccb7b209d3ed18bb01108582,2,733,c21d93fb6cde4e6ba72a9bc023899f5d,2,,,,c21d93fb6cde4e6ba72a9bc023899f5d,0,0
0,ANDREI SUSLIN,PERSON,Russian mathematician who contributed to algebraic K-theory,fad76fbbb11d108875fe8db7869ecdd0,9,738,a7ffd08a5e4a4cee80c288c52f0d6dae,9,,,,a7ffd08a5e4a4cee80c288c52f0d6dae,0,0
0,ANJA FITCHEL-MAURITZ,PERSON,German foil fencer who won the individual and team competitions at the 1988 Summer Olympics,fad76fbbb11d108875fe8db7869ecdd0,0,739,4b260b9d79be40dd92d10740cba7f1d3,0,,,,4b260b9d79be40dd92d10740cba7f1d3,0,0
0,ANJA FITCHEL,PERSON,Retired German foil fencer who won gold at the 1988 Summer Olympics,7597ca1628f920d57dd7b25392b92e61,1,749,6c67d36b77914365b52a79aa987605e6,1,,,,6c67d36b77914365b52a79aa987605e6,0,0
0,CARL JOHAN BILLMARK,PERSON,Swedish landscape painter,7597ca1628f920d57dd7b25392b92e61,1,750,95d97b8fc65943bdaebe0cdd67ef1d57,1,,PERSON,,95d97b8fc65943bdaebe0cdd67ef1d57,0,0
0,JOHN PHILIP SOUSA,PERSON,"American bandmaster, composer and cornetist who is considered the most prominent of his time",049d76853d83c4ee14c19fb390f0c90a,0,755,0e48471661f04e60ba0b09f31adfb8b8,0,,,,0e48471661f04e60ba0b09f31adfb8b8,0,0
0,HERBERT L. CLARKE,PERSON,Composer and cornetist who produced a seminal school of playing for the instrument and several method books that are still used by brass students,049d76853d83c4ee14c19fb390f0c90a,0,756,358833668538477692ffb410358ed0c9,0,,,,358833668538477692ffb410358ed0c9,0,0
0,HENRY HARLEY ARNOLD,PERSON,"Henry Harley Arnold was an American general officer holding the ranks of General of the Army and later, General of the Air Force)<|COMPLETE|>",a5ac410f397b73fcc03db88a169be34b,0,758,804032cb39d14416ba931bb5b49c1c97,0,,,,804032cb39d14416ba931bb5b49c1c97,0,0
0,ADELINE GENEE,PERSON,Dancer for whom Dora Bright composed ballets,b0234e5e7b54b75c55d9d68d2609e898,0,759,0e56812e3bbd493289fb8615c9459aa7,0,,PERSON,,0e56812e3bbd493289fb8615c9459aa7,0,0
0,KID THOMAS VALENTINE,PERSON,"American jazz trumpeter and bandleader who was born in Reserve, Louisiana",5126c9cf73645bb15b0aff54fcf5f67c,3,770,61698c98d0844580bcac79e03c12c8e7,3,,,,61698c98d0844580bcac79e03c12c8e7,0,0
0,PETER HANSEN (ACTOR),PERSON,American actor best known for his role as Lee Baldwin on the soap opera General Hospital,5126c9cf73645bb15b0aff54fcf5f67c,2,771,45a0726f682a45f892fddb8bff2a056d,2,,,,45a0726f682a45f892fddb8bff2a056d,0,0
0,JONATHAN CHARNEY,PERSON," Jonathan Charney is an American academic, author, lawyer, and the Lee S. and Charles A. Spier Professor at Vanderbilt University School of Law. He holds this esteemed position at the university.","2319bdf9462c33d486e618f27c100e05,b66a34729cb88bbd4c628fd691339554",0,778,ff9776ce3d534b19b143f5436f95c337,0,,,,ff9776ce3d534b19b143f5436f95c337,0,0
0,JAMES DE ROTHSCHILD (POLITICIAN),PERSON,"James de Rothschild, a politician from the wealthy Rothschild international banking dynasty.",0f2a14adb29cfed5a09d0a7226e25248,0,794,c9b9cdfb2e0143e2b91f7872bfc1768b,0,,,,c9b9cdfb2e0143e2b91f7872bfc1768b,0,0
0,DANIEL DIAZ TORRES,PERSON,"Daniel Díaz Torres, a Cuban film director and screenwriter who directed 16 films since 1975.",0f2a14adb29cfed5a09d0a7226e25248,0,795,d471c6b9c7ac45ce8a4b74d65b6fd3a6,0,,,,d471c6b9c7ac45ce8a4b74d65b6fd3a6,0,0
0,MARGIT SANDEMO,PERSON,"Margit Sandemo, a Norwegian-Swedish historical fantasy author.",0f2a14adb29cfed5a09d0a7226e25248,0,797,4d21a7ba5b9d4002bb761ee563974792,0,,,,4d21a7ba5b9d4002bb761ee563974792,0,0
0,DAVID DUNCAN,PERSON,"Writer who was known as the ""Queen of Bolero""",b1ab8a440be4f8cdc9d3eeaa06b4ee04,0,798,2d06a94834624d5bb1bc61da484751fd,0,,,,2d06a94834624d5bb1bc61da484751fd,0,0
0,OLGA GUILLOT,PERSON,Native of Santiago de Cuba,b1ab8a440be4f8cdc9d3eeaa06b4ee04,1,799,7a7655fb30984b4e97647fcb48ca68ab,1,,,,7a7655fb30984b4e97647fcb48ca68ab,0,0
0,BÉATRICE LALINON GBADO,PERSON,Children's writer from Benin,b1ab8a440be4f8cdc9d3eeaa06b4ee04,3,801,da2a7b83e0344029b8ba08012d7767a1,3,,,,da2a7b83e0344029b8ba08012d7767a1,0,0
0,MARIUS PETIPA,PERSON,French ballet dancer who was influential in ballet history,ea52393060b25056a7f0d4e8c28fe421,1,807,0e12886f9fce4b49ab298b2cf24656bd,1,,,,0e12886f9fce4b49ab298b2cf24656bd,0,0
0,ALICE B. TOKLAS,PERSON,American-born member of the Parisian avant-garde,ea52393060b25056a7f0d4e8c28fe421,1,808,c316f94752ac48938e558a050054f660,1,,,,c316f94752ac48938e558a050054f660,0,0
0,JAMES MAY,PERSON,English television presenter and journalist who was not held hostage,de3beec1ba8cebd5bb50a5b97fd15fea,4,812,7d2adfb3e5fa4d60a0d3285085d2ce91,4,,,,7d2adfb3e5fa4d60a0d3285085d2ce91,0,0
0,HUBERT ROAULT DE FLEURY,PERSON,French painter and philanthropist who was not held hostage,de3beec1ba8cebd5bb50a5b97fd15fea,2,813,1af38e8411f8406a9b1c8ec87dc4991c,2,,,,1af38e8411f8406a9b1c8ec87dc4991c,0,0
0,DANIELEWSKI,PERSON,"Mark Z. Danielewski, author who was nominated for the National Book Award",842e9d5c21394984290dda743fc2f7e5,2,820,e4bec855291a4f05b11580abe0dafd2b,2,,,,e4bec855291a4f05b11580abe0dafd2b,0,0
0,AUGUSTINKUBIZEK,PERSON,"Augustin Kubizek, Austrian choir conductor and composer, son of Adolf Hitler's childhood friend",842e9d5c21394984290dda743fc2f7e5,2,821,47a3deac8f1b4fb49f79840fc3220d32,2,,,,47a3deac8f1b4fb49f79840fc3220d32,0,0
0,JOHANNLOSSIUS,PERSON,"Johann Christian Lossius, German materialist philosopher who studied at Jena",842e9d5c21394984290dda743fc2f7e5,2,822,a195962c66d44377b875f4787a488245,2,,,,a195962c66d44377b875f4787a488245,0,0
0,GERHARD ZEITEL,PERSON,"Gerhard Zeitel, an economist who served as rector of the University of Mannheim",7e9f58840eba1f1a4dc067c658edd33e,1,829,2be1f33657a642b79971fa34b1cb5795,1,,,,2be1f33657a642b79971fa34b1cb5795,0,0
0,MARGARET THALER SINGER,PERSON,American clinical psychologist and researcher on family communication,dd55a7486a75e7b52057ad15d171a3b4,0,845,869aa3b8bade4a4486f6d7263589fcc3,0,,,,869aa3b8bade4a4486f6d7263589fcc3,0,0
0,WILHELM KOLLE,PERSON,"Wilhelm Kolle, a microbiologist and father of the painter Helmut Kolle",758a638bed4b10f116d1a02ce87c67ba,0,846,6b057cb092f44e0caa95945f4918fbde,0,,,,6b057cb092f44e0caa95945f4918fbde,0,0
0,PYOTR BARANOVSKY,PERSON,"Pyotr Baranovsky, a Russian architect and preservationist who saved Saint Basil's Cathedral from destruction",758a638bed4b10f116d1a02ce87c67ba,0,847,8b22133677934d6b85ccc00956c11cd1,0,,,,8b22133677934d6b85ccc00956c11cd1,0,0
0,MEMPHIS SLIM,PERSON,Blues musician who made over 500 recordings and was posthumously inducted into the Blues Hall of Fame,4979d1219195d3e0da39099c1c56a9a0,1,865,d382a7406afe4f41ab44d141cbb80f84,1,,,,d382a7406afe4f41ab44d141cbb80f84,0,0
0,BENNO GUT,PERSON,Benedictine monk and cardinal who served as prefect of the Congregation for Divine Worship in the Roman Curia,4979d1219195d3e0da39099c1c56a9a0,1,866,070a79dbf4594b54b2193991296478f4,1,,,,070a79dbf4594b54b2193991296478f4,0,0
0,GINO CAPPONI,PERSON,Italian statesman and historian of a Liberal Catholic bent,4979d1219195d3e0da39099c1c56a9a0,1,868,bea88dc3f01a4e82ac13cf7ac3fb718f,1,,,,bea88dc3f01a4e82ac13cf7ac3fb718f,0,0
0,GUSSE HOLL,PERSON,"Auguste Marie Christine Holl was a German actress and singer. Holl was briefly a silent film star during the early Weimar Republic, appearing in productions such as F. W. Murnau's Desire (1921). As of 2021, only one of her films survives.",590e126298e37cf723a8c354d5fda592,0,871,9457482f3d094ba696481cbb2a35fcfe,0,,,,9457482f3d094ba696481cbb2a35fcfe,0,0
0,IRWIN GAGE,PERSON,"Irwin Gage was an American pianist, specializing in accompanying Lieder.",590e126298e37cf723a8c354d5fda592,0,872,3a3515ebbf3245338173ae32402252a3,0,,,,3a3515ebbf3245338173ae32402252a3,0,0
0,JOSEPH CHALEY,PERSON,Joseph Chaley,bae601fa455f9b36d59876ef7ed0d754,2,879,5cac56a630b84d96867121061556e594,2,,,,5cac56a630b84d96867121061556e594,0,0
0,BERNHARD ZIEHN,PERSON,Bernhard Ziehn,bae601fa455f9b36d59876ef7ed0d754,1,880,11ba3e69e97d42fc8cf6e9523e303735,1,,,2,11ba3e69e97d42fc8cf6e9523e303735,0,0
0,GARY CLEMENT,PERSON,Canadian politician and author,bf0458ef5762a0f8dcd56a2a4d64990f,0,884,c51a15f92afc442db5b8b9500fec8d1f,0,,,,c51a15f92afc442db5b8b9500fec8d1f,0,0
0,OTTO ABETZ,PERSON,Convicted war criminal who was imprisoned,3498dfd1869bad0dcce1c9a36f5e2499,1,885,586dfb6feb604582a8203084c2fcc035,1,,,,586dfb6feb604582a8203084c2fcc035,0,0
0,MARIANNE STRAUSS,PERSON,"Jewish woman born in Essen, Germany",3498dfd1869bad0dcce1c9a36f5e2499,1,886,e9c4daf56bcf41969020eab77851527a,1,,,,e9c4daf56bcf41969020eab77851527a,0,0
0,HERMANN VERMEIL,PERSON,German mathematician who proved the scalar curvature is the only absolute invariant,3498dfd1869bad0dcce1c9a36f5e2499,1,887,6218ed6d3f5f4ed19bc20a774d949143,1,,,,6218ed6d3f5f4ed19bc20a774d949143,0,0
0,PAUL DE RÉMUSAT,PERSON,French journalist and politician,8c7257110ec8b8161da66eea27ecc56b,0,894,33ad80f29c144ddd84a6778b7c744d8d,0,,,,33ad80f29c144ddd84a6778b7c744d8d,0,0
0,KLARA BARLOW,PERSON,New York City journalist who was not held hostage,8eca071c57c7753d05eede82fbf39b2b,2,895,5e3f44a6502c4dafa79defde43b7be0a,2,,,,5e3f44a6502c4dafa79defde43b7be0a,0,0
0,RON CANADA,PERSON,Canadian actor who is not related to the hostage situation,8eca071c57c7753d05eede82fbf39b2b,2,896,ea693141c1e64ce3ba2a8f0d41cd5be0,2,,,,ea693141c1e64ce3ba2a8f0d41cd5be0,0,0
0,LUCAS SCOTT,PERSON,"One of the main characters in One Tree Hill, played by Chad Michael Murray",3ecc42d170c7634af8a7b6bec761669c,0,902,4a72a8b05b8e4b98811d3542030c7635,0,,,,4a72a8b05b8e4b98811d3542030c7635,0,0
0,NATHAN SCOTT,PERSON,"Another main character in One Tree Hill, played by James Lafferty",3ecc42d170c7634af8a7b6bec761669c,0,903,3b7c1863cb9f4deda10f7e8e259ec2ef,0,,,,3b7c1863cb9f4deda10f7e8e259ec2ef,0,0
0,SILVESTRO PALMA,PERSON,"Italian composer who lived from March 15, 1754 to August 8, 1834",3ecc42d170c7634af8a7b6bec761669c,2,905,65db62dfce004235b60c4397283e8581,2,,,,65db62dfce004235b60c4397283e8581,0,0
0,YRJÖ KALLINEN,PERSON,Finnish politician who served as Minister of Defence and was a member of the Parliament representing the Social Democratic Party of Finland,8e355c805b59b3df1af65fd7061f0f61,9,909,43d0cd0c496c445dbf2d73c873077d80,9,,,,43d0cd0c496c445dbf2d73c873077d80,0,0
0,OSCAR BORG,PERSON,"Composer who was born in Halden)  (""entity""",010b2b683074f836446dd819f046f22a,0,920,6939e7844cf145b2849fc195a6f66bb8,0,,,,6939e7844cf145b2849fc195a6f66bb8,0,0
0,SANNA BRADING,PERSON,Swedish actress who was not held hostage,03c02a087dfcbbcb23236da858da8436,0,921,9df2f35bb16b42e78ab5e6a9d7d41b09,0,,,,9df2f35bb16b42e78ab5e6a9d7d41b09,0,0
0,JASON ROBERT BROWN,PERSON,American musical theatre composer,4719d3a0504012484b560a664f8f3178,1,923,8038864be13b4bdab5ddfd67cb74e15a,1,,,,8038864be13b4bdab5ddfd67cb74e15a,0,0
0,VLADIMIR NABOKOV,PERSON,Russian-American novelist,f5e505822cacb65bf7a8dc7e3c4b95ad,0,926,32167233c3a64554bbccafe089e8c8f1,0,,,,32167233c3a64554bbccafe089e8c8f1,0,0
0,JAMES FRANCIS EDWARD STUART,PERSON,"Old Pretender, son of King James II and VII",f5e505822cacb65bf7a8dc7e3c4b95ad,0,928,723e600778424141b4c886e81ee08a66,0,,,,723e600778424141b4c886e81ee08a66,0,0
0,OLGA SCHOBEROVÁ,PERSON,Czech actress who appeared in various movies,c481aaa41b1b7da3e6fe301b435710c6,0,935,035c50a054cb4814a9c291e973f945ac,0,,,,035c50a054cb4814a9c291e973f945ac,0,0
0,JOHANNES BRØNDSTED,PERSON,Danish archaeologist and prehistorian,c481aaa41b1b7da3e6fe301b435710c6,0,936,9683a962d7fe4c91881534bfbd509aaf,0,,,,9683a962d7fe4c91881534bfbd509aaf,0,0
0,FREDERICK_OF_BLANKENHEIM,PERSON,Bishop of Strasbourg and Utrecht from 1375 to 1423,c481aaa41b1b7da3e6fe301b435710c6,2,940,ceca145f9fe041d2be3d4ff7ebcd12bd,2,,,,ceca145f9fe041d2be3d4ff7ebcd12bd,0,0
0,NICOLAÏ VAN GILSE VAN DER PALS,PERSON,"Artist whose works have been exhibited in Germany, France, Netherlands, Italy, Japan and the United States",47a520d6648121d0e0415df78cc59111,1,943,42495fb2de36469889dcd30f432eed87,1,,,,42495fb2de36469889dcd30f432eed87,0,0
0,JOHNNY FRIEDLAENDER,PERSON,"Leading German/French 20th-century artist, whose preferred medium of aquatint etching is a technically difficult artistic process, of which Friedlaender has been a pioneer",47a520d6648121d0e0415df78cc59111,0,944,65bd4864fd25473ba08e19966473f984,0,,,,65bd4864fd25473ba08e19966473f984,0,0
0,STEPHEN OF LEXINGTON,PERSON,"English Cistercian monk, abbot, and founder of a college in Paris",47a520d6648121d0e0415df78cc59111,0,946,e4c7bce8672a43c98a40b1ca4539782e,0,,,,e4c7bce8672a43c98a40b1ca4539782e,0,0
0,MONK,PERSON,"Monk, a religious member of a monastic order, living under the rule of a particular order",47a520d6648121d0e0415df78cc59111,0,947,d6745fcbabaa446c81abcc75e55b9dd0,0,,,,d6745fcbabaa446c81abcc75e55b9dd0,0,0
0,ARTHUR LEE (RAF OFFICER),PERSON,"Arthur Lee, a senior officer of the Royal Air Force (RAF)",597c6ab1b2a337eb21bd8f51448e2cf4,0,948,6b3447130bbb464099ead6c0a27b0a67,0,,,,6b3447130bbb464099ead6c0a27b0a67,0,0
0,JIMMY COBB,PERSON,"Jimmy Cobb, an American jazz drummer who was not held hostage and died in 2020",ee7b074f6daaa5dec91f7ad55e6e2626,0,952,0ac99b5aabb2423a9feb715695f07af0,0,,PERSON,,0ac99b5aabb2423a9feb715695f07af0,0,0
0,AMIR TAHERI,PERSON,"Amir Taheri is currently the Chairman of Gatestone Institute in EuropeIranian journalist and author who has been involved in controversies, including the 2006 Iranian sumptuary law controversy. He is currently the Chairman of Gatestone Institute in Europe",8a72fbf2d2f4c9bb785a57e29439da42,0,953,33b3f743e4324167bf29d162878a6130,0,,GATESTONE INSTITUTE,,33b3f743e4324167bf29d162878a6130,0,0
0,BENJAMIN PÉRET,PERSON,French poet and Parisian Dadaist who was a founder and central member of the French Surrealist movement,8a72fbf2d2f4c9bb785a57e29439da42,2,954,ae84f922081641488c729a7437421105,2,,,,ae84f922081641488c729a7437421105,0,0
0,POPE JOHN PAUL II,PERSON,Pope John Paul II,f67f9de11e97451a6a0cb6fabaa520ef,1,962,b500012bbc064d5589a1f49a9bf3dbd2,1,,,,b500012bbc064d5589a1f49a9bf3dbd2,0,0
0,GAETANO CATANOSO,PERSON,"Gaetano Catanoso, Pope John Paul II's aide",f67f9de11e97451a6a0cb6fabaa520ef,1,963,d14364379afd44779a9076733c468c0c,1,,PERSON,,d14364379afd44779a9076733c468c0c,0,0
0,MARY LASSWELL,PERSON,Scottish-born American writer of humorous novels,c92dc5b398d7990c58b291d220f76209,1,966,4dd39fc898464e77af44b6e26d1da749,1,,,,4dd39fc898464e77af44b6e26d1da749,0,0
0,WILLI RESCHKE,PERSON,Luftwaffe ace and recipient of the Knight's Cross of the Iron Cross,c92dc5b398d7990c58b291d220f76209,1,967,f8263f4a41454a249184ba6598d71d63,1,,,,f8263f4a41454a249184ba6598d71d63,0,0
0,JONAS BENDIKSEN,PERSON,Norwegian photojournalist who was not held hostage,6313c46ed1128ce6ef06b1231a3a2fcd,0,969,b7f971c6a5f941f28052d7adcacf240e,0,,,,b7f971c6a5f941f28052d7adcacf240e,0,0
0,TOM L. JOHNSON,PERSON,"American industrialist, Georgist politician and Mayor of Cleveland who was not held hostage",6313c46ed1128ce6ef06b1231a3a2fcd,0,970,3aafe492cbe7414a9a0d8f42d497992c,0,,,,3aafe492cbe7414a9a0d8f42d497992c,0,0
0,PAUL CHAMBERS,PERSON,"Jazz bassist who played with Cannonball Adderley)  (""relationship""",fea890c301ea62033374ff9fce18285f,0,972,67e783370c984ebab1e4f326e1568993,0,,,,67e783370c984ebab1e4f326e1568993,0,0
0,ROBIN HOFFMANN,PERSON,German journalist who is not related to the hostage situation,5c5fcb992b88e624ddac9767bdb7fde8,1,973,0fdff938cf84475c9ce5f21ffb1af9de,1,,,,0fdff938cf84475c9ce5f21ffb1af9de,0,0
0,ANITA LOBEL,PERSON,Polish-American illustrator who is not related to the hostage situation,5c5fcb992b88e624ddac9767bdb7fde8,1,974,85dc1348f3284491a27b9cae07dc6a12,1,,,,85dc1348f3284491a27b9cae07dc6a12,0,0
0,WESLEY CLARK,PERSON,Retired United States Army officer,141ed75c73b64ffbf1bbc36589c042f1,0,978,935897f50a0a49c1a2fcceaaa033fd33,0,,,,935897f50a0a49c1a2fcceaaa033fd33,0,0
